"","Date","Open","High","Low","Close","Volume","VWAP","TWAP"
"154",2017-10-29,422.17455363,523.06128324,408.03499492,445.62500384,4070422.98136235,458.81869615,453.35480909
"155",2017-10-28,368.42962796,426.19247373,368.42962796,423.75177362,1724943.83683475,389.02870385,388.46510064
"156",2017-10-27,337.70527441,373.54564033,337.70527441,368.6229968,1276693.25854857,357.62098009,355.92978618
"157",2017-10-26,332.21931531,351.68577674,331.1089406,337.68640181,651488.35560349,337.15208899,336.82591961
"158",2017-10-25,326.42392179,333.83012492,320.39827642,332.21004484,435780.58155188,328.32558927,328.54948531
"159",2017-10-24,315.63515981,339.11928924,311.16070499,326.67453194,781197.30544639,329.29483207,328.76912973
"160",2017-10-23,331.01325242,332.51603406,309.22798361,315.55510072,574650.0310116,322.4673502,321.27115675
"161",2017-10-22,323.05263732,354.493399,323.05263732,331.3949333,979806.09469861,336.87709711,336.66680738
"162",2017-10-21,326.19736024,328.16658526,316.97389217,324.49104891,381502.38949146,322.45979992,322.40488788
"163",2017-10-20,330.71546297,332.90616415,322.89043078,326.70781639,462288.90075963,328.01670083,327.91664494
"164",2017-10-19,338.62804224,338.62804224,326.40029693,330.6082866,561960.47501386,331.76558548,331.5298437
"165",2017-10-18,371.73826752,374.96603646,312.24190799,338.24620112,1308671.39084145,344.75888486,341.11752659
"166",2017-10-17,312.80541988,398.37852714,308.65415145,370.25509796,2458956.47881912,360.26883084,347.60013336
"167",2017-10-16,314.54735291,316.89987155,310.25622494,312.33815545,349754.43359013,313.7643583,313.7556954
"168",2017-10-15,320.74039188,322.32223435,308.18060906,314.11763957,406597.93196462,314.37660363,314.40727747
"169",2017-10-14,320.20294275,326.55595941,315.87163748,320.70260146,484843.91280679,320.5269525,320.27758967
"170",2017-10-13,312.27441353,323.80196297,301.63266812,320.39527649,863116.1960262,313.31331083,313.35581954
"171",2017-10-12,314.39704664,329.39916867,309.48763911,312.90782041,775987.70383151,316.49594403,316.17623151
"172",2017-10-11,320.88605597,320.88605597,311.91670814,314.16187643,407050.2068522,316.03349886,315.59102309
"173",2017-10-10,313.10567252,351.72945289,311.16534899,321.07689514,1081501.20842673,325.53604186,325.598609
"174",2017-10-09,341.92642621,341.92642621,289.39246635,313.08263751,859759.73373615,323.8908568,325.54082829
"175",2017-10-08,359.0535031,362.44151647,336.84054492,341.34463527,553722.07614062,353.50393535,355.14906194
"176",2017-10-07,362.22701186,363.85893426,355.21639092,359.50915585,241897.65380561,359.74447841,359.30014444
"177",2017-10-06,354.99409197,371.00424076,354.16259286,362.58741258,479763.26856211,365.26426735,365.43468814
"178",2017-10-05,358.45592602,370.96027517,346.68641901,354.93176933,720723.37536153,355.66777874,355.49037398
"179",2017-10-04,402.6431458,402.70358764,354.09140605,357.70765607,665403.45401572,377.04042668,382.71910662
"180",2017-10-03,420.54985255,420.54985255,394.55780148,402.65967835,310896.042572,405.50205543,404.44456045
"181",2017-10-02,414.50548665,428.64888288,410.96778616,419.46734984,504816.07921351,417.00592748,417.07022083
"182",2017-10-01,430.56832445,434.42451935,414.89492122,414.89492122,375542.46947374,423.28515128,423.3299795
"183",2017-09-30,432.52470668,441.78110211,430.17455707,430.96945463,336303.0636722,436.45278538,436.57395353
"184",2017-09-29,445.23781264,445.57127235,424.20950546,432.93999489,329557.6970612,434.7856562,435.10260238
"185",2017-09-28,453.37906176,462.8356323,429.1265765,445.7287563,636227.28541654,448.76608643,448.92415857
"186",2017-09-27,439.20524138,455.36120109,436.55284303,453.44148458,410640.73523435,445.20725514,444.83891292
"187",2017-09-26,442.35186684,454.09291674,439.585272,440.40480748,352210.21769591,446.39520294,446.02811554
"188",2017-09-25,415.77396488,446.69545466,415.77396488,442.47540915,657931.75970215,435.23548483,432.4619402
"189",2017-09-24,413.80517007,420.10873703,407.73767429,416.63519751,264976.10226973,413.70064622,414.23895965
"190",2017-09-23,409.28384586,425.42153256,402.99721572,413.34818552,442573.43971946,411.87880261,412.00172916
"191",2017-09-22,412.4429754,429.19809382,397.41947916,409.39937013,566409.76700799,411.69014486,411.48886565
"192",2017-09-21,467.28647014,473.54705783,409.85075718,412.72612666,719606.27687833,452.71661377,450.152493
"193",2017-09-20,519.13143929,519.13143929,466.1377558,468.919126,1338095.66040533,488.9006233,489.11577184
"194",2017-09-19,465.6344402,533.74156934,436.0582585,523.21682428,1451395.32706034,472.23115037,469.58183926
"195",2017-09-18,410.5038715,465.12327253,410.5038715,462.36153602,954122.32667832,445.96897367,443.84530747
"196",2017-09-17,384.28025872,420.31692609,372.58827589,410.87454864,507785.31340334,393.74473506,397.46555601
"197",2017-09-16,378.34481815,432.0145483,359.33786871,382.98117097,1185403.21787105,391.97573637,388.86013739
"198",2017-09-15,298.13545616,420.81821673,255.97436186,377.4400215,2228666.38882466,355.06925263,347.30293745
"199",2017-09-14,498.94261109,506.84357708,296.97058502,296.97058502,1266733.91874674,398.27382623,411.53741059
"200",2017-09-13,503.00770386,514.72106597,465.30341929,499.16130342,638674.15983813,491.69166285,491.13274863
"201",2017-09-12,530.38087118,554.97317906,498.58670881,503.1878889,530526.02762584,523.59872718,524.91115167
"202",2017-09-11,479.28821625,548.44578164,479.28821625,530.0455699,496575.87863891,529.15629093,529.12925761
"203",2017-09-10,534.23997479,534.97303842,460.90296644,474.9406037,469488.40987275,503.27403784,501.80929614
"204",2017-09-09,577.61675317,579.31388575,528.6758511,535.93799324,404112.24113897,555.35051533,551.30529228
"205",2017-09-08,653.92721336,686.78488599,547.54731921,576.26501106,1269312.87651491,629.82058393,626.21252565
"206",2017-09-07,637.11876208,710.74372606,597.82947076,652.56957543,1505669.62493876,649.19556597,646.62901719
"207",2017-09-06,538.76916438,644.76054702,536.58324783,638.94077382,1061425.00555894,603.47522453,592.24336296
"208",2017-09-05,511.82319784,547.0340818,454.79922088,538.22319148,651363.77795162,513.25125182,514.00314842
"209",2017-09-04,606.60102514,606.60102514,496.08795334,511.06358317,644547.30453208,547.18143754,549.62581969
"210",2017-09-03,574.92798604,615.14207742,559.83464487,602.24296063,561376.6305678,588.40824088,587.66537968
"211",2017-09-02,621.30530133,641.98210284,561.74664308,575.10645833,600170.86111122,591.94868394,591.05937661
