coin,Date,Open,High,Low,Close,Volume,VWAP,TWAP
Bitcoin,2017-08-29,4406.4183518,4610.22365698,4378.09480067,4579.89907296,287034.84539815,4487.03380803,4472.75015946
Bitcoin,2017-08-28,4383.37801125,4410.26563414,4227.45675334,4400.97285301,227011.92186466,4339.16328231,4336.59670929
Bitcoin,2017-08-27,4368.58560734,4403.07608767,4349.74037979,4384.67904556,136360.07698856,4373.53366654,4373.61667899
Bitcoin,2017-08-26,4384.1261596,4389.2655695,4306.74574012,4367.08383666,144633.60299215,4345.82230344,4346.04562271
Bitcoin,2017-08-25,4343.92258472,4449.124873899999,4316.09674228,4385.30597191,238511.48577772,4375.11244819,4375.11601068
Bitcoin,2017-08-24,4177.55369559,4373.02356538,4156.4565628,4346.80724553,247893.38928653,4225.94694859,4228.44666926
Bitcoin,2017-08-23,4115.75886738,4266.21712232,4102.2330200999995,4174.18285913,286201.24123188,4179.17243984,4183.23774084
Bitcoin,2017-08-22,4022.56986213,4022.56986213,3663.97122649,3988.97729782,421978.80499841,3883.92047112,3885.07350024
Bitcoin,2017-08-21,4106.86196704,4128.78762576,4011.42410711,4017.05058355,259476.63838060002,4074.4319185000004,4077.38483089
Bitcoin,2017-08-20,4194.44823228,4194.44823228,4100.53287439,4100.53287439,188429.86460832,4148.77581351,4147.05412631
Bitcoin,2017-08-19,4166.99993691,4230.07769297,4019.0685678000004,4210.0807588,358968.32248516,4131.70327548,4134.14321698
Bitcoin,2017-08-18,4311.16514428,4379.3689591,4081.48170326,4171.40854994,384361.46402534,4279.57031969,4278.40370631
Bitcoin,2017-08-17,4403.57159384,4476.73288147,4264.31498298,4315.94495382,387388.05889075,4372.50216454,4372.83066632
Bitcoin,2017-08-16,4221.41228323,4406.94482508,4008.14160106,4404.9990857,375189.95403697,4197.25293782,4211.69621812
Bitcoin,2017-08-15,4363.0694702,4484.06092382,3951.48034088,4215.30705491,669377.86652804,4228.25286383,4247.01829066
Bitcoin,2017-08-14,4118.78197273,4353.20595163,4046.34168366,4353.20595163,410367.00044274,4212.67606945,4219.34068516
Bitcoin,2017-08-13,3932.15685343,4228.29548113,3891.70963421,4115.31167723,584803.00901067,4086.69470836,4087.1291788000003
Bitcoin,2017-08-12,3684.37617639,3967.50061361,3641.85586073,3927.83005878,401402.40597571,3813.62582772,3804.49386902
Bitcoin,2017-08-11,3434.92857837,3716.10911516,3426.58224684,3686.13721287,298872.45096032,3543.5573015,3534.60586344
Bitcoin,2017-08-10,3377.44986056,3459.64923183,3343.43692191,3435.59088467,198006.73373634,3411.02312888,3414.22659661
Bitcoin,2017-08-09,3447.25642119,3449.83349948,3277.74925046,3376.0809923,283539.9667777,3378.76600377,3377.45925809
Bitcoin,2017-08-08,3394.02252773,3502.32052183,3360.2057464,3449.13930181,362260.13583611,3444.53244069,3443.19762214
Bitcoin,2017-08-07,3215.50550258,3397.70758138,3190.5525651999997,3388.14247921,265947.64377679996,3306.82913354,3300.44758057
Bitcoin,2017-08-06,3261.67254318,3297.56950092,3153.00198606,3216.67606423,226841.76461115,3231.67842576,3231.8828749000004
Bitcoin,2017-08-05,2879.79477026,3285.59512035,2870.52082338,3261.00818905,489166.35955636,3163.61537631,3140.53369042
Bitcoin,2017-08-04,2810.71123159,2884.49491461,2798.46402631,2879.52642563,218045.84673908,2846.1101396,2844.22407209
Bitcoin,2017-08-03,2722.36664346,2818.18307577,2713.25362712,2807.05732773,184892.35989912,2758.27884346,2759.95274278
Bitcoin,2017-08-02,2782.09051666,2801.26529815,2695.05678126,2718.10513579,216989.44205663,2740.98222761,2736.81744808
Bitcoin,2017-08-01,2889.9761556,2934.43934402,2687.4636304,2782.63971271,381642.74795884,2795.24235966,2807.56458497
Bitcoin,2017-07-31,2770.30389234,2912.95121065,2733.3621383,2892.01490378,236681.73050383,2806.59862137,2803.55726316
Bitcoin,2017-07-30,2735.83975664,2769.26710131,2658.65259518,2767.81446213,195256.69361778,2724.10016349,2723.91064215
Bitcoin,2017-07-29,2814.68572746,2814.68572746,2712.17872353,2743.5507763,213482.05036873,2751.23625705,2748.31663292
Bitcoin,2017-07-28,2680.81313674,2838.24565255,2680.81313674,2817.80962473,379380.75824655,2771.29205264,2764.92564949
Bitcoin,2017-07-27,2558.48890521,2694.8872718000002,2547.64487196,2675.75277063,252187.30184808,2597.14704318,2598.40758723
Bitcoin,2017-07-26,2585.72142321,2626.46941931,2462.28572964,2553.56621421,316808.91196961,2528.55116672,2528.02064041
Bitcoin,2017-07-25,2759.23201647,2775.40928833,2481.08025075,2582.17456214,453860.79596154,2615.61391575,2639.43643666
Bitcoin,2017-07-24,2742.19384648,2783.8318804,2704.50979196,2758.79018208,210406.55120423,2746.32182119,2747.17465462
Bitcoin,2017-07-23,2812.88936188,2830.0926411,2663.63331587,2742.68218364,294592.05684766,2755.59675608,2755.23004649
Bitcoin,2017-07-22,2661.67756095,2856.18556481,2649.55547134,2813.69946316,350777.38863776,2761.98781387,2764.06578934
Bitcoin,2017-07-21,2850.5895675,2850.5895675,2616.77165804,2665.40428112,490742.20408395,2711.18423936,2707.88348595
Bitcoin,2017-07-20,2300.60213358,2920.90972006,2300.60213358,2812.84956552,703899.74651932,2529.30238411,2491.64030078
Bitcoin,2017-07-19,2351.96972181,2412.16554032,2271.07585075,2298.15417873,389537.65376044,2339.39667712,2338.26918242
Bitcoin,2017-07-18,2262.79103726,2412.21893308,2189.21021684,2347.3880913000003,499628.62641029,2309.05411402,2306.93012186
Bitcoin,2017-07-17,1949.2909359,2263.94694965,1939.64235028,2258.03042107,454483.77672368,2076.17681976,2076.54356289
Bitcoin,2017-07-16,2022.07903702,2080.54432118,1849.7529157000001,1946.30858922,465887.95325938,1971.50665082,1971.90887085
Bitcoin,2017-07-15,2258.17779296,2259.83640939,1999.24533549,2022.93650897,489163.73124202,2097.4073358,2104.85922014
Bitcoin,2017-07-14,2385.87911125,2386.2161471,2206.70757246,2258.75253947,282846.41545846,2312.00307068,2319.96629013
Bitcoin,2017-07-13,2437.8454515,2460.71781805,2367.39708138,2385.54564708,207460.75796513,2411.40211547,2410.24409524
Bitcoin,2017-07-12,2360.75139852,2444.62524548,2298.30817193,2437.23643835,274201.40916883,2379.80374239,2382.93857105
Bitcoin,2017-07-11,2395.64795296,2429.38789049,2310.45098478,2366.73508388,344345.51646516,2379.49699883,2378.92983968
Bitcoin,2017-07-10,2544.45593938,2547.55445546,2344.30026002,2402.93165739,298092.2609088,2474.62266716,2494.30575346
Bitcoin,2017-07-09,2608.19650927,2608.19650927,2543.62158366,2543.62158366,105413.51975564,2576.5387737,2575.79707823
Bitcoin,2017-07-08,2552.79104949,2607.96549398,2515.76359956,2607.96549398,159853.14884652,2557.63262148,2560.29737223
Bitcoin,2017-07-07,2630.86458314,2630.86458314,2531.73067844,2551.56353116,220363.6344007,2576.06381156,2579.26509448
Bitcoin,2017-07-06,2630.17987643,2634.85384971,2604.60365543,2630.21220723,159607.27666896,2622.14695424,2622.23739022
Bitcoin,2017-07-05,2630.58016932,2649.22968624,2570.80260001,2629.34659462,214083.34643835,2603.45169595,2603.60006627
Bitcoin,2017-07-04,2587.70482702,2660.29173917,2587.70482702,2633.51377614,222717.55695325,2629.89569358,2629.31135038
Bitcoin,2017-07-03,2531.94440976,2622.98237502,2514.00026879,2593.30009826,235101.90972664,2567.07737086,2562.7598648000003
Bitcoin,2017-07-02,2478.83200518,2543.60882647,2419.44512535,2532.02609939,193211.64806707,2478.18257309,2477.34404573
Bitcoin,2017-07-01,2529.62221096,2553.86082244,2462.02413444,2479.55281363,170699.36026365,2516.53888362,2516.12845996
Bitcoin,2017-06-30,2571.91627102,2590.52940182,2526.44794556,2529.55915872,193693.11779211,2566.69514613,2566.82738634
Bitcoin,2017-06-29,2602.58767503,2614.79858086,2542.7521082,2572.68100042,201539.73600264,2589.7920687,2589.72865902
Bitcoin,2017-06-28,2583.899386,2629.17670462,2503.29298609,2603.78965594,264112.96854059,2562.23362563,2565.31312169
Bitcoin,2017-06-27,2532.64782343,2572.06515427,2350.79828014,2572.06515427,387767.88550811,2479.24339605,2480.31127722
Bitcoin,2017-06-26,2667.01342074,2684.26822932,2425.10567031,2545.85088617,387663.11252361,2569.05151904,2583.75750635
Bitcoin,2017-06-25,2666.18020392,2738.53114591,2611.62301645,2664.76877814,224877.66098193,2682.17806554,2681.36848884
Bitcoin,2017-06-24,2805.7207378000003,2812.49249227,2640.17003664,2669.27953008,215336.99568781,2753.01636507,2761.62933423
Bitcoin,2017-06-23,2795.35812239,2834.38602089,2786.68870756,2807.19472342,166541.20219109,2811.95904158,2812.38866645
Bitcoin,2017-06-22,2776.89381769,2803.71566774,2718.29294318,2795.61805617,211059.11102071,2773.06918139,2774.21930714
Bitcoin,2017-06-21,2810.69261711,2871.31342634,2724.92896661,2774.31053607,327639.79593009996,2801.3815328,2801.54950258
Bitcoin,2017-06-20,2678.06862085,2840.0094847,2678.06862085,2813.81765077,316339.23634388,2746.40365774,2743.05772119
Bitcoin,2017-06-19,2602.96758272,2674.59240921,2600.54677086,2674.59240921,234814.26254467,2642.89893112,2642.72778981
Bitcoin,2017-06-18,2725.58593294,2727.95044585,2574.74283413,2601.64977794,235569.85069759,2654.77031326,2652.6912586
Bitcoin,2017-06-17,2562.58451192,2752.63131334,2525.86354772,2731.71169935,298837.89518272,2649.57169682,2650.53087711
Bitcoin,2017-06-16,2504.89283685,2584.00406483,2410.66483568,2562.06238882,311165.2088218,2512.8858028,2519.28101642
Bitcoin,2017-06-15,2550.28444893,2576.43704721,2239.42112645,2501.10088156,600748.81235438,2431.24362285,2438.04614626
Bitcoin,2017-06-14,2753.91215464,2811.72881353,2424.59755949,2552.05163994,417687.73231026,2692.6534879,2705.84299807
Bitcoin,2017-06-13,2709.1391339,2758.49105379,2587.84717644,2602.51544374,549805.34114688,2710.65065678,2710.82883557
Bitcoin,2017-06-12,2982.73576711,3004.31429858,2565.38551647,2713.8528972,522123.87817218,2803.74069505,2843.69798709
Bitcoin,2017-06-11,2909.75717431,2983.62570973,2890.14734485,2982.69151516,224789.60171201,2924.81244288,2925.29527196
Bitcoin,2017-06-10,2847.64885576,2930.32796111,2844.02904632,2909.3640514000003,234212.73802412,2883.54017696,2882.05476466
Bitcoin,2017-06-09,2828.98517096,2871.85645835,2817.8818524,2845.55003887,198150.7607819,2845.80593566,2846.41022115
Bitcoin,2017-06-08,2713.10199937,2831.04246058,2656.5138542,2831.04246058,267649.25494927,2776.05047395,2776.53567206
Bitcoin,2017-06-07,2905.50937508,2909.43099222,2675.37284553,2718.24316293,321737.51812917,2842.55639857,2837.69776801
Bitcoin,2017-06-06,2736.35896363,2948.55913716,2736.35896363,2903.48899709,471489.5898948,2872.07285512,2869.19180422
Bitcoin,2017-06-05,2571.41161465,2731.7212394000003,2571.41161465,2731.7212394000003,239819.40048849,2643.29956264,2640.76908397
Bitcoin,2017-06-04,2587.32638627,2592.87677254,2540.38156333,2567.5176808,188592.86529949,2567.14661305,2567.41819558
Bitcoin,2017-06-03,2558.70062104,2613.07309802,2481.30841642,2590.39877926,235457.02268446,2557.94553588,2558.80705159
Bitcoin,2017-06-02,2482.5155503,2559.09359687,2452.31201208,2559.09359687,245865.00097347,2494.93415609,2496.12173527
Bitcoin,2017-06-01,2364.6617883999998,2508.0786055,2364.6617883999998,2479.56239275,331987.94931364,2448.62494607,2447.94731492
Bitcoin,2017-05-31,2274.01449043,2377.56043616,2229.39178786,2363.08406805,334678.87335291,2311.49277604,2309.46710686
Bitcoin,2017-05-30,2360.33459765,2405.82374959,2242.34365578,2266.06114668,301299.28052709997,2351.14344602,2352.263858
Bitcoin,2017-05-29,2259.67477855,2399.76943635,2195.22305566,2356.76029397,255162.34679282,2285.66328921,2288.80975178
Bitcoin,2017-05-28,2166.22550535,2359.04535424,2154.40801859,2261.03296166,324023.00417218,2260.60298369,2258.02309754
Bitcoin,2017-05-27,2293.01136161,2352.04103741,1892.05813398,2150.0993746999998,552196.38390778,2117.3805317,2122.74034076
Bitcoin,2017-05-26,2462.2876761999996,2688.78099797,2133.02129104,2305.77516966,574043.94837304,2480.83700887,2477.53203907
Bitcoin,2017-05-25,2653.82136613,2979.7911373,2325.98800443,2440.23296936,661425.29176998,2769.15215766,2777.24747964
Bitcoin,2017-05-24,2374.49052943,2694.24508398,2374.49052943,2650.44967393,425282.23538576,2512.87095015,2507.19862879
Bitcoin,2017-05-23,2240.06337131,2373.97710269,2240.06337131,2373.29522276,333169.20996138,2306.41894378,2308.62110471
Bitcoin,2017-05-22,2118.4909502,2359.08777512,2106.91018133,2242.36787969,474454.54645078,2266.14422355,2258.9399974
Bitcoin,2017-05-21,2116.10340382,2165.68206838,2066.63342738,2116.46363639,246422.83365405,2116.91113032,2117.98755473
Bitcoin,2017-05-20,2022.67286168,2154.24186925,2006.9486973,2119.78864723,255264.42225156,2047.82313344,2046.08901098
Bitcoin,2017-05-19,1922.85352657,2029.36581508,1922.85352657,2024.08755724,388666.35378849,1982.74522371,1981.79698862
Bitcoin,2017-05-18,1849.4487035,1923.94063551,1849.4487035,1923.10193408,319036.75007896,1884.04696482,1885.10170173
Bitcoin,2017-05-17,1759.64886646,1876.31477833,1754.25530645,1847.99813418,380556.74431444,1833.30929916,1831.44300784
Bitcoin,2017-05-16,1740.15813359,1764.16917343,1708.40762231,1760.51195296,294082.35663752,1734.72692439,1736.1005719
Bitcoin,2017-05-15,1827.31932153,1827.35773831,1706.05291501,1742.03190125,347235.96748441,1754.15232402,1759.94313314
Bitcoin,2017-05-14,1798.50433945,1835.39917351,1795.14188145,1826.35704194,215906.02037263,1816.762109,1816.55464827
Bitcoin,2017-05-13,1720.24979374,1801.61861185,1634.71361058,1796.9957827999997,408088.32136941,1734.71453391,1736.43696241
Bitcoin,2017-05-12,1832.73911687,1833.17274226,1709.87013918,1720.36114742,466191.50221257,1790.21574903,1791.33187689
Bitcoin,2017-05-11,1769.47052422,1850.12867734,1753.59718916,1833.39810289,410581.69582157,1819.94653632,1819.41723314
Bitcoin,2017-05-10,1735.4715344,1768.13051661,1711.26288651,1768.13051661,403194.1246106,1742.76210219,1743.46819044
Bitcoin,2017-05-09,1698.11382842,1778.57143782,1691.00929687,1736.45128187,544025.98267451,1744.51910282,1743.88792491
Bitcoin,2017-05-08,1576.51945972,1699.10820397,1576.51945972,1699.10820397,430885.3290225,1648.04340694,1645.13790917
Bitcoin,2017-05-07,1550.12523032,1580.88286636,1538.18917095,1576.25161671,261220.77692014,1549.60642855,1549.50027264
Bitcoin,2017-05-06,1507.0229223,1550.36069676,1507.0229223,1548.81811271,256629.00127025,1524.86785802,1527.07313964
Bitcoin,2017-05-05,1538.25473405,1594.47339198,1490.11329234,1507.50871596,528037.08331243,1551.67726264,1551.30858595
Bitcoin,2017-05-04,1475.92334486,1598.66512145,1451.36226868,1535.95649866,590321.79451695,1520.85164693,1518.39382424
Bitcoin,2017-05-03,1457.0409263000001,1477.0268135,1448.74752254,1475.78760929,352206.08154033,1462.48937152,1462.57297315
Bitcoin,2017-05-02,1423.26114191,1477.57816978,1420.49826538,1456.62264667,409668.84294572,1447.50705373,1447.00141299
Bitcoin,2017-05-01,1337.4521299,1438.77462198,1336.89426063,1423.00309414,463565.32203587,1391.93842046,1381.94854401
Bitcoin,2017-04-30,1315.36117182,1338.49076843,1308.56999037,1338.01037065,181518.58822849,1316.36126442,1316.3810285
Bitcoin,2017-04-29,1315.3708800999998,1322.56888552,1312.19836534,1314.91454375,191804.24391488,1317.55718799,1317.62628219
Bitcoin,2017-04-28,1310.89044877,1320.7650138000001,1288.54525015,1316.53694102,355173.40181998,1308.07582938,1308.20037547
Bitcoin,2017-04-27,1285.04147305,1313.05206895,1282.32091139,1311.4845512,323282.61081957,1297.55063738,1297.08089521
Bitcoin,2017-04-26,1260.94143331,1290.10772502,1260.77206686,1284.83507842,281789.30167783,1275.33337865,1274.79851877
Bitcoin,2017-04-25,1248.97903213,1264.91719496,1241.64563379,1260.69920967,212734.8892955,1252.79221485,1252.00967204
Bitcoin,2017-04-24,1230.54651613,1250.85756069,1228.02820676,1248.96662655,160225.65175951,1238.78055848,1238.82728449
Bitcoin,2017-04-23,1247.14579648,1247.94729519,1226.4800819,1230.42889942,174124.00193505,1237.61167192,1237.126667
Bitcoin,2017-04-22,1239.30762946,1250.39740167,1219.79476142,1246.75626496,218990.23577307,1240.55228154,1240.44239439
Bitcoin,2017-04-21,1234.99856492,1244.90739226,1231.68577641,1239.10388557,205832.11980709,1237.37412176,1237.32433731
Bitcoin,2017-04-20,1216.9167807,1243.52138763,1215.5758079000002,1234.12539126,219860.53363335,1226.86737895,1226.09260888
Bitcoin,2017-04-19,1217.84065046,1221.5449730999999,1212.64380809,1216.31673842,164942.23515683,1215.99842128,1215.89952275
Bitcoin,2017-04-18,1202.56409485,1222.66210692,1202.56409485,1217.44968403,184811.35766589,1215.67317661,1215.54608169
Bitcoin,2017-04-17,1200.234428,1206.3299229,1191.81962375,1202.66387234,180343.22336241,1199.23516794,1198.81438634
Bitcoin,2017-04-16,1189.39502377,1203.5069193,1188.95268349,1199.51814783,116269.93269759,1198.58309037,1198.69284103
Bitcoin,2017-04-15,1186.80051231,1203.84209992,1184.50529806,1189.35350882,142809.91278291,1193.61944635,1194.73274477
Bitcoin,2017-04-14,1181.44634954,1203.94183206,1178.27781884,1186.89569224,219109.15230614,1188.82492063,1188.85113809
Bitcoin,2017-04-13,1210.62806669,1217.66828123,1164.93642765,1180.34768229,327378.60877611,1189.02756532,1191.69158784
Bitcoin,2017-04-12,1216.26652594,1220.63696947,1208.84787736,1211.24560736,196733.14226625,1214.62443678,1214.67691104
Bitcoin,2017-04-11,1200.18889821,1221.03787468,1199.88787334,1216.48603109,183309.42293494,1209.03118557,1208.85736554
Bitcoin,2017-04-10,1198.01335195,1202.62518859,1192.2973639,1199.4428715,169979.27415219,1197.9797879,1197.97983057
Bitcoin,2017-04-09,1186.06488499,1207.62590048,1180.30998495,1197.72003485,194163.88321607,1192.27644112,1191.15363767
Bitcoin,2017-04-08,1186.36647771,1196.12760089,1178.20374822,1185.85319284,154788.30313599,1189.19399546,1189.1398766
Bitcoin,2017-04-07,1187.81606762,1194.66021498,1175.47431592,1186.04722125,239248.77894719,1185.02425108,1185.09242474
Bitcoin,2017-04-06,1134.16371118,1195.55495062,1134.16371118,1188.13631735,299080.00476617,1162.88113906,1161.87109305
Bitcoin,2017-04-05,1140.92029398,1143.57184424,1123.79443787,1133.50851084,229358.82318389998,1132.89241725,1132.75290719
Bitcoin,2017-04-04,1148.84432444,1158.62034957,1123.93805425,1139.60846442,268132.15285734,1142.87569582,1143.05022961
Bitcoin,2017-04-03,1103.38194661,1153.67308542,1103.38194661,1148.4521820999998,315596.91551673,1135.65160986,1135.1669317
Bitcoin,2017-04-02,1087.27492829,1106.1239541,1082.1210885,1103.18982802,204706.13006355,1091.68620104,1092.05714822
Bitcoin,2017-04-01,1080.47238583,1101.11951277,1073.56254962,1087.69527917,238532.18572907,1084.33931971,1084.19887105
Bitcoin,2017-03-31,1034.32876375,1083.40731258,1034.32876375,1079.81450289,301653.28743347,1057.05174278,1056.69404126
Bitcoin,2017-03-30,1048.02920398,1056.20273109,1028.33919054,1034.96030804,262542.44181175,1040.27986519,1039.83696167
Bitcoin,2017-03-29,1054.1081892999998,1064.84951978,1021.28056136,1047.40791801,319170.08238689,1043.94660869,1044.03434197
Bitcoin,2017-03-28,1052.35958617,1074.61258084,1031.59837475,1054.80783074,345762.04131993,1055.67610178,1055.55602842
Bitcoin,2017-03-27,980.76937299,1053.58789098,974.42908284,1052.81351329,369964.52996412,1012.79033832,1012.29297932
Bitcoin,2017-03-26,982.23803289,1010.4910812,955.0430947000001,978.22565193,388632.00283381,979.17477584,980.0205197
Bitcoin,2017-03-25,938.86275908,986.95592848,899.83683864,984.3184164999999,531342.90354439,936.26198156,936.23972554
Bitcoin,2017-03-24,1044.97305454,1046.54080377,930.49677656,936.1190642000001,464680.54922763,996.63408668,1001.463505
